,Time,Power,Omega
745,2.6259999999999994,0.2055535169243791,2048325065.014938
746,2.6299999999999994,0.2039118709279613,2031966188.2968075
747,2.634,0.2009619675450536,2002570626.8440447
748,2.6379999999999995,0.20029519032519696,1995926242.877042
749,2.6419999999999995,0.20058357297665796,1998799953.92875
750,2.646,0.19761955522349714,1969263743.8565958
751,2.65,0.19859908844396557,1979024717.4342866
752,2.6539999999999995,0.1982948586656278,1975993090.9760418
753,2.658,0.1966824925393324,1959925985.9228752
754,2.662,0.19733778512208672,1966455926.3600793
755,2.666,0.19797312672253237,1972787056.7854388
756,2.67,0.19474144685120143,1940583614.190065
757,2.674,0.19537371916855323,1946884159.444288
758,2.6780000000000004,0.19603080566939496,1953431976.1379437
759,2.682,0.19921085814633827,1985120955.6993208
760,2.6860000000000004,0.20139879831630483,2006923612.048637
761,2.6900000000000004,0.20387778398544018,2031626514.5232794
762,2.6940000000000004,0.20506422179915137,2043449276.5380993
763,2.6980000000000004,0.204422967152304,2037059223.057876
764,2.7020000000000004,0.20215401652096995,2014449303.660813
765,2.706000000000001,0.20058306341434984,1998794876.1793468
766,2.7100000000000004,0.19869307814511897,1979961317.613191
767,2.7140000000000004,0.19738217575259578,1966898275.5958602
768,2.718000000000001,0.1948350619471295,1941516481.4565675
769,2.7220000000000004,0.19075626886270827,1900871620.5228422
770,2.726,0.18670889484041944,1860539848.1387458
771,2.7299999999999995,0.17932732637770393,1786983083.3237395
772,2.734,0.17537101922018636,1747558785.2776859
773,2.737999999999999,0.1756642051957607,1750480361.086582
774,2.7419999999999995,0.17686604930200991,1762456645.62749
775,2.7459999999999996,0.17625350754979746,1756352713.9448884
776,2.7499999999999996,0.17714908077994024,1765277032.6444933
777,2.7539999999999996,0.17592175360225148,1753046811.2469254
778,2.7579999999999996,0.17142097295178482,1708196876.512524
779,2.762,0.16872512823343344,1681332990.2087991
780,2.7659999999999996,0.16779412000970143,1672055564.509939
781,2.7699999999999996,0.16504373658517754,1644648204.173086
782,2.774,0.15876866951374494,1582117641.0409849
783,2.7780000000000005,0.1534409687095606,1529027510.2594922
784,2.7819999999999996,0.1505390462921929,1500110075.4563224
785,2.786,0.15142529063452176,1508941432.5028074
786,2.7900000000000005,0.15120840992541051,1506780232.8345275
787,2.794,0.14823930855389847,1477193364.8945556
788,2.798,0.14603883261721376,1455265790.5892632
789,2.8020000000000005,0.1461517870808083,1456391373.1745088
790,2.806000000000001,0.1493994975634083,1488754559.584346
791,2.81,0.15501333863018632,1544696056.184095
